"sample","variable","dist","condition","main","mean","rep","true_dist","scaled_dist","b","prct_reads","exp_coverage","est_coverage_n1","est_coverage_n2"
"n1","n2",0.0102064015910415,"subsample_no_strap",0.0099561963517082,0.0102499106350046,94,0.01,0.979777241841755,0.75,0.0265914794847249,0.0531829589694498,0.0516267186157449,0.0601162324954778
"n1","n2",0.0102611681066479,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,1,0.01,0.974547916578934,0.75,0.0265914794847249,0.0531829589694498,0.0785436558891,0.0763911509309785
"n1","n2",0.010246789654748,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,10,0.01,0.975915417114692,0.75,0.0265914794847249,0.0531829589694498,0.0536470207337153,0.0537640186555312
"n1","n2",0.0100957059095287,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,18,0.01,0.990520136938775,0.75,0.0265914794847249,0.0531829589694498,0.0635334945557757,0.0684334634551235
"n1","n2",0.0104716210365228,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,23,0.01,0.954961983929911,0.75,0.0265914794847249,0.0531829589694498,0.0901124047590406,0.0601502777127304
"n1","n2",0.0102965252524671,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,28,0.01,0.97120142521905,0.75,0.0265914794847249,0.0531829589694498,0.0714606327670375,0.0820953258877549
"n1","n2",0.0103798026857301,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,31,0.01,0.96340945033066,0.75,0.0265914794847249,0.0531829589694498,0.0647652699354403,0.0959164192815453
"n1","n2",0.0102666166111539,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,35,0.01,0.974030722948754,0.75,0.0265914794847249,0.0531829589694498,0.0965864251459458,0.0862351214923708
"n1","n2",0.0102014337638705,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,36,0.01,0.980254367323941,0.75,0.0265914794847249,0.0531829589694498,0.068057309441376,0.0643220579138292
"n1","n2",0.0102124625914321,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,38,0.01,0.979195753274003,0.75,0.0265914794847249,0.0531829589694498,0.0570196971224059,0.0611418463319975
"n1","n2",0.0101525835265116,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,41,0.01,0.984970965654878,0.75,0.0265914794847249,0.0531829589694498,0.066756238990181,0.0525728257844139
"n1","n2",0.0103172944886672,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,44,0.01,0.969246347575347,0.75,0.0265914794847249,0.0531829589694498,0.057789544439374,0.0541247587289964
"n1","n2",0.0100113403923942,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,5,0.01,0.9988672453488,0.75,0.0265914794847249,0.0531829589694498,0.0702581294831965,0.0705125158630777
"n1","n2",0.0103131045840318,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,50,0.01,0.96964012325477,0.75,0.0265914794847249,0.0531829589694498,0.0495956893064939,0.0808886184061773
"n1","n2",0.0101126407345309,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,51,0.01,0.988861392638392,0.75,0.0265914794847249,0.0531829589694498,0.0555592431747558,0.0649484582097841
"n1","n2",0.0103703900985657,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,54,0.01,0.964283879868998,0.75,0.0265914794847249,0.0531829589694498,0.0588133159261054,0.0653862876594246
"n1","n2",0.0102693955851763,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,58,0.01,0.973767143066802,0.75,0.0265914794847249,0.0531829589694498,0.0536738019895039,0.0764493716650024
"n1","n2",0.0099496813986699,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,6,0.01,1.00505730779849,0.75,0.0265914794847249,0.0531829589694498,0.0579460481402536,0.0630447785427711
"n1","n2",0.0101762185686937,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,62,0.01,0.982683295616719,0.75,0.0265914794847249,0.0531829589694498,0.0887009934903801,0.0686343528958823
"n1","n2",0.0105691706784551,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,63,0.01,0.946148028471581,0.75,0.0265914794847249,0.0531829589694498,0.0721550108693544,0.0581776308498737
"n1","n2",0.0102797739702109,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,64,0.01,0.972784034841456,0.75,0.0265914794847249,0.0531829589694498,0.0538429459084719,0.0968459693808725
"n1","n2",0.0103013645582389,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,66,0.01,0.970745180744241,0.75,0.0265914794847249,0.0531829589694498,0.10169964664785,0.0573127772935915
"n1","n2",0.0100933780323699,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,72,0.01,0.990748584659124,0.75,0.0265914794847249,0.0531829589694498,0.081836142545321,0.0953602059615403
"n1","n2",0.0102875937668363,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,73,0.01,0.972044603105982,0.75,0.0265914794847249,0.0531829589694498,0.0558201439141334,0.0901853799283529
"n1","n2",0.0104166903908856,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,74,0.01,0.959997813580958,0.75,0.0265914794847249,0.0531829589694498,0.0921305341450525,0.0650334647547418
"n1","n2",0.0103478764465822,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,78,0.01,0.966381851544317,0.75,0.0265914794847249,0.0531829589694498,0.0657356843542232,0.113678747257689
"n1","n2",0.0100977588116232,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,8,0.01,0.990318761474995,0.75,0.0265914794847249,0.0531829589694498,0.0522188709644273,0.0629301526341668
"n1","n2",0.0099990002612467,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,91,0.01,1.0000999838711,0.75,0.0265914794847249,0.0531829589694498,0.054771731718915,0.0553596330792362
"n1","n2",0.010500115874338,"subsample_mean_mean",0.0099561963517082,0.0102499106350046,94,0.01,0.952370442352899,0.75,0.0265914794847249,0.0531829589694498,0.0516267186157449,0.0601162324954778
"n1","n2",0.0100153495004545,"subsample_main_main",0.0099561963517082,0.0102499106350046,1,0.01,0.998467402415282,0.75,0.0265914794847249,0.0531829589694498,0.0785436558891,0.0763911509309785
"n1","n2",0.0100009710485546,"subsample_main_main",0.0099561963517082,0.0102499106350046,10,0.01,0.999902904572976,0.75,0.0265914794847249,0.0531829589694498,0.0536470207337153,0.0537640186555312
"n1","n2",0.0098498873033352,"subsample_main_main",0.0099561963517082,0.0102499106350046,18,0.01,1.01524004204738,0.75,0.0265914794847249,0.0531829589694498,0.0635334945557757,0.0684334634551235
"n1","n2",0.0102258024303293,"subsample_main_main",0.0099561963517082,0.0102499106350046,23,0.01,0.977918365637537,0.75,0.0265914794847249,0.0531829589694498,0.0901124047590406,0.0601502777127304
"n1","n2",0.0100507066462736,"subsample_main_main",0.0099561963517082,0.0102499106350046,28,0.01,0.994954917295051,0.75,0.0265914794847249,0.0531829589694498,0.0714606327670375,0.0820953258877549
"n1","n2",0.0101339840795366,"subsample_main_main",0.0099561963517082,0.0102499106350046,31,0.01,0.986778735935926,0.75,0.0265914794847249,0.0531829589694498,0.0647652699354403,0.0959164192815453
"n1","n2",0.0100207980049605,"subsample_main_main",0.0099561963517082,0.0102499106350046,35,0.01,0.997924516096402,0.75,0.0265914794847249,0.0531829589694498,0.0965864251459458,0.0862351214923708
"n1","n2",0.009955615157677,"subsample_main_main",0.0099561963517082,0.0102499106350046,36,0.01,1.00445827220317,0.75,0.0265914794847249,0.0531829589694498,0.068057309441376,0.0643220579138292
"n1","n2",0.0099666439852386,"subsample_main_main",0.0099561963517082,0.0102499106350046,38,0.01,1.00334676495024,0.75,0.0265914794847249,0.0531829589694498,0.0570196971224059,0.0611418463319975
"n1","n2",0.0099067649203181,"subsample_main_main",0.0099561963517082,0.0102499106350046,41,0.01,1.00941125386862,0.75,0.0265914794847249,0.0531829589694498,0.066756238990181,0.0525728257844139
"n1","n2",0.0100714758824737,"subsample_main_main",0.0099561963517082,0.0102499106350046,44,0.01,0.992903137205724,0.75,0.0265914794847249,0.0531829589694498,0.057789544439374,0.0541247587289964
"n1","n2",0.0097655217862007,"subsample_main_main",0.0099561963517082,0.0102499106350046,5,0.01,1.02401082286566,0.75,0.0265914794847249,0.0531829589694498,0.0702581294831965,0.0705125158630777
"n1","n2",0.0100672859778383,"subsample_main_main",0.0099561963517082,0.0102499106350046,50,0.01,0.99331637364961,0.75,0.0265914794847249,0.0531829589694498,0.0495956893064939,0.0808886184061773
"n1","n2",0.0098668221283374,"subsample_main_main",0.0099561963517082,0.0102499106350046,51,0.01,1.0134975445924,0.75,0.0265914794847249,0.0531829589694498,0.0555592431747558,0.0649484582097841
"n1","n2",0.0101245714923722,"subsample_main_main",0.0099561963517082,0.0102499106350046,54,0.01,0.98769612200713,0.75,0.0265914794847249,0.0531829589694498,0.0588133159261054,0.0653862876594246
"n1","n2",0.0100235769789828,"subsample_main_main",0.0099561963517082,0.0102499106350046,58,0.01,0.997647847766092,0.75,0.0265914794847249,0.0531829589694498,0.0536738019895039,0.0764493716650024
"n1","n2",0.0097038627924765,"subsample_main_main",0.0099561963517082,0.0102499106350046,6,0.01,1.03051745617767,0.75,0.0265914794847249,0.0531829589694498,0.0579460481402536,0.0630447785427711
"n1","n2",0.0099303999625002,"subsample_main_main",0.0099561963517082,0.0102499106350046,62,0.01,1.0070087849193,0.75,0.0265914794847249,0.0531829589694498,0.0887009934903801,0.0686343528958823
"n1","n2",0.0103233520722616,"subsample_main_main",0.0099561963517082,0.0102499106350046,63,0.01,0.9686776087846,0.75,0.0265914794847249,0.0531829589694498,0.0721550108693544,0.0581776308498737
"n1","n2",0.0100339553640174,"subsample_main_main",0.0099561963517082,0.0102499106350046,64,0.01,0.996615954248785,0.75,0.0265914794847249,0.0531829589694498,0.0538429459084719,0.0968459693808725
"n1","n2",0.0100555459520454,"subsample_main_main",0.0099561963517082,0.0102499106350046,66,0.01,0.994476087891162,0.75,0.0265914794847249,0.0531829589694498,0.10169964664785,0.0573127772935915
"n1","n2",0.0098475594261764,"subsample_main_main",0.0099561963517082,0.0102499106350046,72,0.01,1.01548003593848,0.75,0.0265914794847249,0.0531829589694498,0.081836142545321,0.0953602059615403
"n1","n2",0.0100417751606428,"subsample_main_main",0.0099561963517082,0.0102499106350046,73,0.01,0.995839862974966,0.75,0.0265914794847249,0.0531829589694498,0.0558201439141334,0.0901853799283529
"n1","n2",0.0101708717846921,"subsample_main_main",0.0099561963517082,0.0102499106350046,74,0.01,0.983199888042111,0.75,0.0265914794847249,0.0531829589694498,0.0921305341450525,0.0650334647547418
"n1","n2",0.0101020578403887,"subsample_main_main",0.0099561963517082,0.0102499106350046,78,0.01,0.989897321713923,0.75,0.0265914794847249,0.0531829589694498,0.0657356843542232,0.113678747257689
"n1","n2",0.0098519402054298,"subsample_main_main",0.0099561963517082,0.0102499106350046,8,0.01,1.01502849098582,0.75,0.0265914794847249,0.0531829589694498,0.0522188709644273,0.0629301526341668
"n1","n2",0.0097531816550532,"subsample_main_main",0.0099561963517082,0.0102499106350046,91,0.01,1.02530644395604,0.75,0.0265914794847249,0.0531829589694498,0.054771731718915,0.0553596330792362
"n1","n2",0.0102542972681445,"subsample_main_main",0.0099561963517082,0.0102499106350046,94,0.01,0.975200907337207,0.75,0.0265914794847249,0.0531829589694498,0.0516267186157449,0.0601162324954778
"n1","n2",0.0103189456798238,"subsample_uncor",0.0099561963517082,0.0102499106350046,1,0.01,0.969091253145424,0.75,0.0265914794847249,0.0531829589694498,0.0785436558891,0.0763911509309785
"n1","n2",0.0102307716117214,"subsample_uncor",0.0099561963517082,0.0102499106350046,10,0.01,0.977443381547389,0.75,0.0265914794847249,0.0531829589694498,0.0536470207337153,0.0537640186555312
"n1","n2",0.0093042693336675,"subsample_uncor",0.0099561963517082,0.0102499106350046,18,0.01,1.07477542205437,0.75,0.0265914794847249,0.0531829589694498,0.0635334945557757,0.0684334634551235
"n1","n2",0.0116095220993389,"subsample_uncor",0.0099561963517082,0.0102499106350046,23,0.01,0.861361898830396,0.75,0.0265914794847249,0.0531829589694498,0.0901124047590406,0.0601502777127304
"n1","n2",0.0105357689793743,"subsample_uncor",0.0099561963517082,0.0102499106350046,28,0.01,0.949147615098322,0.75,0.0265914794847249,0.0531829589694498,0.0714606327670375,0.0820953258877549
"n1","n2",0.0110464574820763,"subsample_uncor",0.0099561963517082,0.0102499106350046,31,0.01,0.90526759517481,0.75,0.0265914794847249,0.0531829589694498,0.0647652699354403,0.0959164192815453
"n1","n2",0.0103523579561045,"subsample_uncor",0.0099561963517082,0.0102499106350046,35,0.01,0.965963507289977,0.75,0.0265914794847249,0.0531829589694498,0.0965864251459458,0.0862351214923708
"n1","n2",0.0099526322515923,"subsample_uncor",0.0099561963517082,0.0102499106350046,36,0.01,1.00475931866167,0.75,0.0265914794847249,0.0531829589694498,0.068057309441376,0.0643220579138292
"n1","n2",0.0100202651650158,"subsample_uncor",0.0099561963517082,0.0102499106350046,38,0.01,0.997977581961947,0.75,0.0265914794847249,0.0531829589694498,0.0570196971224059,0.0611418463319975
"n1","n2",0.0096530642462403,"subsample_uncor",0.0099561963517082,0.0102499106350046,41,0.01,1.03594047909655,0.75,0.0265914794847249,0.0531829589694498,0.066756238990181,0.0525728257844139
"n1","n2",0.0106631337374092,"subsample_uncor",0.0099561963517082,0.0102499106350046,44,0.01,0.93781061423972,0.75,0.0265914794847249,0.0531829589694498,0.057789544439374,0.0541247587289964
"n1","n2",0.0087869082919431,"subsample_uncor",0.0099561963517082,0.0102499106350046,5,0.01,1.13805671662344,0.75,0.0265914794847249,0.0531829589694498,0.0702581294831965,0.0705125158630777
"n1","n2",0.0106374396683095,"subsample_uncor",0.0099561963517082,0.0102499106350046,50,0.01,0.940075837026035,0.75,0.0265914794847249,0.0531829589694498,0.0495956893064939,0.0808886184061773
"n1","n2",0.009408120041897,"subsample_uncor",0.0099561963517082,0.0102499106350046,51,0.01,1.06291160778851,0.75,0.0265914794847249,0.0531829589694498,0.0555592431747558,0.0649484582097841
"n1","n2",0.0109887359618852,"subsample_uncor",0.0099561963517082,0.0102499106350046,54,0.01,0.910022775566301,0.75,0.0265914794847249,0.0531829589694498,0.0588133159261054,0.0653862876594246
"n1","n2",0.01036939966869,"subsample_uncor",0.0099561963517082,0.0102499106350046,58,0.01,0.964375983133779,0.75,0.0265914794847249,0.0531829589694498,0.0536738019895039,0.0764493716650024
"n1","n2",0.0084087921811393,"subsample_uncor",0.0099561963517082,0.0102499106350046,6,0.01,1.18923143592842,0.75,0.0265914794847249,0.0531829589694498,0.0579460481402536,0.0630447785427711
"n1","n2",0.0097980032030539,"subsample_uncor",0.0099561963517082,0.0102499106350046,62,0.01,1.02061611868867,0.75,0.0265914794847249,0.0531829589694498,0.0887009934903801,0.0686343528958823
"n1","n2",0.0122077331467448,"subsample_uncor",0.0099561963517082,0.0102499106350046,63,0.01,0.819152899215077,0.75,0.0265914794847249,0.0531829589694498,0.0721550108693544,0.0581776308498737
"n1","n2",0.0104330438242088,"subsample_uncor",0.0099561963517082,0.0102499106350046,64,0.01,0.958493050397817,0.75,0.0265914794847249,0.0531829589694498,0.0538429459084719,0.0968459693808725
"n1","n2",0.0105654454201807,"subsample_uncor",0.0099561963517082,0.0102499106350046,66,0.01,0.946481629719021,0.75,0.0265914794847249,0.0531829589694498,0.10169964664785,0.0573127772935915
"n1","n2",0.0092899939164972,"subsample_uncor",0.0099561963517082,0.0102499106350046,72,0.01,1.07642696969284,0.75,0.0265914794847249,0.0531829589694498,0.081836142545321,0.0953602059615403
"n1","n2",0.0104809977545062,"subsample_uncor",0.0099561963517082,0.0102499106350046,73,0.01,0.954107636908958,0.75,0.0265914794847249,0.0531829589694498,0.0558201439141334,0.0901853799283529
"n1","n2",0.0112726667464093,"subsample_uncor",0.0099561963517082,0.0102499106350046,74,0.01,0.887101537281346,0.75,0.0265914794847249,0.0531829589694498,0.0921305341450525,0.0650334647547418
"n1","n2",0.0108506737910031,"subsample_uncor",0.0099561963517082,0.0102499106350046,78,0.01,0.921601754196275,0.75,0.0265914794847249,0.0531829589694498,0.0657356843542232,0.113678747257689
"n1","n2",0.0093168585004536,"subsample_uncor",0.0099561963517082,0.0102499106350046,8,0.01,1.07332315925085,0.75,0.0265914794847249,0.0531829589694498,0.0522188709644273,0.0629301526341668
"n1","n2",0.0087112339723595,"subsample_uncor",0.0099561963517082,0.0102499106350046,91,0.01,1.14794299312012,0.75,0.0265914794847249,0.0531829589694498,0.054771731718915,0.0553596330792362
"n1","n2",0.0117842631484852,"subsample_uncor",0.0099561963517082,0.0102499106350046,94,0.01,0.848589332569805,0.75,0.0265914794847249,0.0531829589694498,0.0516267186157449,0.0601162324954778
"n1","n2",0.0100381124187689,"subsample_no_strap",0.0099561963517082,0.009988912660451,0,0.01,0.996203228537502,0.8,0.0549280271653059,0.109856054330612,0.107829221152645,0.114236635437467
"n1","n2",0.0098659938099762,"subsample_no_strap",0.0099561963517082,0.009988912660451,1,0.01,1.01358263471524,0.8,0.0549280271653059,0.109856054330612,0.11355380121357,0.10335388899938
"n1","n2",0.0099186493237557,"subsample_no_strap",0.0099561963517082,0.009988912660451,12,0.01,1.00820178973859,0.8,0.0549280271653059,0.109856054330612,0.134092100587295,0.106042593487953
"n1","n2",0.0101973637389642,"subsample_no_strap",0.0099561963517082,0.009988912660451,17,0.01,0.980645611550554,0.8,0.0549280271653059,0.109856054330612,0.152875502541365,0.133413338570539
"n1","n2",0.0097791889321582,"subsample_no_strap",0.0099561963517082,0.009988912660451,18,0.01,1.02257969136026,0.8,0.0549280271653059,0.109856054330612,0.155101489831,0.125824096375218
"n1","n2",0.0099965116349157,"subsample_no_strap",0.0099561963517082,0.009988912660451,2,0.01,1.0003489582378,0.8,0.0549280271653059,0.109856054330612,0.123806570877872,0.149018705906335
"n1","n2",0.0096345612915444,"subsample_no_strap",0.0099561963517082,0.009988912660451,20,0.01,1.03792997910307,0.8,0.0549280271653059,0.109856054330612,0.111354824641809,0.106785535858737
"n1","n2",0.0100932256056211,"subsample_no_strap",0.0099561963517082,0.009988912660451,21,0.01,0.990763546831923,0.8,0.0549280271653059,0.109856054330612,0.115336081358287,0.150837255352348
"n1","n2",0.0100349662754154,"subsample_no_strap",0.0099561963517082,0.009988912660451,24,0.01,0.996515556260407,0.8,0.0549280271653059,0.109856054330612,0.117204248741794,0.118240110635553
"n1","n2",0.0101080957277137,"subsample_no_strap",0.0099561963517082,0.009988912660451,25,0.01,0.989306024534633,0.8,0.0549280271653059,0.109856054330612,0.130962057577086,0.122088548853273
"n1","n2",0.0100898640237433,"subsample_no_strap",0.0099561963517082,0.009988912660451,26,0.01,0.991093633815885,0.8,0.0549280271653059,0.109856054330612,0.131633821873888,0.139120578981792
"n1","n2",0.0101661712277407,"subsample_no_strap",0.0099561963517082,0.009988912660451,28,0.01,0.983654492530354,0.8,0.0549280271653059,0.109856054330612,0.107935832344877,0.119492943231947
"n1","n2",0.0099773130910463,"subsample_no_strap",0.0099561963517082,0.009988912660451,3,0.01,1.00227384955715,0.8,0.0549280271653059,0.109856054330612,0.111654084757709,0.114854273188496
"n1","n2",0.0100741583566651,"subsample_no_strap",0.0099561963517082,0.009988912660451,33,0.01,0.992638754123207,0.8,0.0549280271653059,0.109856054330612,0.103074452984828,0.108270476201497
"n1","n2",0.0097843195204284,"subsample_no_strap",0.0099561963517082,0.009988912660451,35,0.01,1.02204348285246,0.8,0.0549280271653059,0.109856054330612,0.124293779082692,0.114167838252482
"n1","n2",0.0099548926044091,"subsample_no_strap",0.0099561963517082,0.009988912660451,37,0.01,1.00453117852531,0.8,0.0549280271653059,0.109856054330612,0.119720834844015,0.111805813173383
"n1","n2",0.0099362998472729,"subsample_no_strap",0.0099561963517082,0.009988912660451,38,0.01,1.00641085250105,0.8,0.0549280271653059,0.109856054330612,0.125480306352944,0.107470003744121
"n1","n2",0.0100742907005911,"subsample_no_strap",0.0099561963517082,0.009988912660451,41,0.01,0.992625714028011,0.8,0.0549280271653059,0.109856054330612,0.104891989541565,0.123329990644336
"n1","n2",0.0100167811972553,"subsample_no_strap",0.0099561963517082,0.009988912660451,42,0.01,0.998324691642471,0.8,0.0549280271653059,0.109856054330612,0.107905561206319,0.136924429210829
"n1","n2",0.0101031039674692,"subsample_no_strap",0.0099561963517082,0.009988912660451,43,0.01,0.989794822680119,0.8,0.0549280271653059,0.109856054330612,0.110203414858595,0.104947733269303
"n1","n2",0.0100589024075582,"subsample_no_strap",0.0099561963517082,0.009988912660451,47,0.01,0.994144251015496,0.8,0.0549280271653059,0.109856054330612,0.105937701734353,0.129138895176018
"n1","n2",0.0100973039852401,"subsample_no_strap",0.0099561963517082,0.009988912660451,48,0.01,0.99036336972895,0.8,0.0549280271653059,0.109856054330612,0.111974315276312,0.171565477921056
"n1","n2",0.0098800994115477,"subsample_no_strap",0.0099561963517082,0.009988912660451,49,0.01,1.0121355649835,0.8,0.0549280271653059,0.109856054330612,0.10893904786964,0.124696990736811
"n1","n2",0.0098969624466646,"subsample_no_strap",0.0099561963517082,0.009988912660451,51,0.01,1.01041102801901,0.8,0.0549280271653059,0.109856054330612,0.116922170415565,0.0997889705391658
"n1","n2",0.0098671495359292,"subsample_no_strap",0.0099561963517082,0.009988912660451,52,0.01,1.0134639151446,0.8,0.0549280271653059,0.109856054330612,0.107615996537404,0.129685418292252
"n1","n2",0.0101286615478419,"subsample_no_strap",0.0099561963517082,0.009988912660451,53,0.01,0.987297280372708,0.8,0.0549280271653059,0.109856054330612,0.107556176874486,0.123173769927864
"n1","n2",0.009926700998836,"subsample_no_strap",0.0099561963517082,0.009988912660451,57,0.01,1.0073840242768,0.8,0.0549280271653059,0.109856054330612,0.105195540395755,0.106928760569809
"n1","n2",0.009833916123386,"subsample_no_strap",0.0099561963517082,0.009988912660451,59,0.01,1.01688888480745,0.8,0.0549280271653059,0.109856054330612,0.111448658103308,0.12223863478835
"n1","n2",0.0102397455748481,"subsample_no_strap",0.0099561963517082,0.009988912660451,6,0.01,0.976586764476154,0.8,0.0549280271653059,0.109856054330612,0.107508164792702,0.113112709513179
"n1","n2",0.0100677476912398,"subsample_no_strap",0.0099561963517082,0.009988912660451,60,0.01,0.993270819520157,0.8,0.0549280271653059,0.109856054330612,0.101757523260907,0.123767627028277
"n1","n2",0.0097682192578928,"subsample_no_strap",0.0099561963517082,0.009988912660451,61,0.01,1.02372804458908,0.8,0.0549280271653059,0.109856054330612,0.119072875781001,0.111536459835944
