"sample","variable","dist","condition","main","mean","rep","true_dist","scaled_dist","b","prct_reads","exp_coverage","est_coverage_n1","est_coverage_n2"
"n1","n2",0.0100302912048484,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,35,0.01,0.996980027376099,0.75,0.0158113883008418,0.25298221281347,0.258912094890492,0.25802567996648
"n1","n2",0.0099814912577531,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,36,0.01,1.00185430631245,0.75,0.0158113883008418,0.25298221281347,0.239304104736604,0.251037839297679
"n1","n2",0.0100291889768257,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,37,0.01,0.997089597484582,0.75,0.0158113883008418,0.25298221281347,0.263764586121141,0.248923180220375
"n1","n2",0.0100111810284334,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,38,0.01,0.998883145914379,0.75,0.0158113883008418,0.25298221281347,0.238113025459279,0.255786822877233
"n1","n2",0.0100198283784952,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,39,0.01,0.998021086016026,0.75,0.0158113883008418,0.25298221281347,0.255287383029934,0.274870165416009
"n1","n2",0.0100237512138495,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,4,0.01,0.997630506449848,0.75,0.0158113883008418,0.25298221281347,0.251454770053532,0.252043616140278
"n1","n2",0.0099799505312344,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,41,0.01,1.00200897476423,0.75,0.0158113883008418,0.25298221281347,0.262137408013318,0.263305228735183
"n1","n2",0.0100167986873638,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,42,0.01,0.998322948490016,0.75,0.0158113883008418,0.25298221281347,0.237020626562087,0.267148726991173
"n1","n2",0.0099665657369082,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,43,0.01,1.00335464230853,0.75,0.0158113883008418,0.25298221281347,0.260388941243273,0.26368780556304
"n1","n2",0.0099888577476695,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,44,0.01,1.00111546811576,0.75,0.0158113883008418,0.25298221281347,0.265231155632242,0.262625478278979
"n1","n2",0.0099944957144268,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,45,0.01,1.00055073169577,0.75,0.0158113883008418,0.25298221281347,0.253350186022303,0.263073450700038
"n1","n2",0.0099968481389015,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,46,0.01,1.00031528548345,0.75,0.0158113883008418,0.25298221281347,0.240624805238182,0.258145304673752
"n1","n2",0.009991123315702,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,47,0.01,1.0008884570851,0.75,0.0158113883008418,0.25298221281347,0.259110766129635,0.269657415040749
"n1","n2",0.0099655384013399,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,48,0.01,1.00345807695201,0.75,0.0158113883008418,0.25298221281347,0.250786619896655,0.266393814403928
"n1","n2",0.0099860157852565,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,49,0.01,1.00140037979552,0.75,0.0158113883008418,0.25298221281347,0.248703627192084,0.244550163789794
"n1","n2",0.0099646457813586,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,5,0.01,1.00354796541865,0.75,0.0158113883008418,0.25298221281347,0.25094980608795,0.255845402373293
"n1","n2",0.0100110856818537,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,50,0.01,0.998892659377206,0.75,0.0158113883008418,0.25298221281347,0.264317552163566,0.268082699342145
"n1","n2",0.0100367870627673,"subsample_mean_mean",0.0099988161471129,0.0099981615570652,51,0.01,0.996334777002109,0.75,0.0158113883008418,0.25298221281347,0.256290815025044,0.250828374829158
