tr_120 0.07448149		0.07448149		4	n1	n4	1	1
tr_120 0.00066472		0.00066472		2	n1	n2	2	2
tr_120 0.01254560		0.01254560		2	n3	n4	5	5
tr_120 0.00142694		0.00142694		4	n5	n8	8	8
tr_120 0.00062000		0.00062000		2	n5	n6	9	9
tr_120 0.00045840		0.00045840		2	n7	n8	12	12
tr_13 0.07365483		0.07365483		4	n1	n4	1	1
tr_13 0.04729489		0.04729489		2	n1	n2	2	2
tr_13 0.00687038		0.00687038		2	n3	n4	5	5
tr_13 0.02442356		0.02442356		4	n5	n8	8	8
tr_13 0.00287263		0.00287263		2	n5	n6	9	9
tr_13 0.02013836		0.02013836		2	n7	n8	12	12
tr_14 0.02173040		0.02173040		4	n1	n4	1	1
tr_14 0.00001827		0.00001827		2	n1	n2	2	2
tr_14 0.00111006		0.00111006		2	n3	n4	5	5
tr_14 0.00886372		0.00886372		4	n5	n8	8	8
tr_14 0.00493815		0.00493815		2	n5	n6	9	9
tr_14 0.00002518		0.00002518		2	n7	n8	12	12
tr_15 0.00002305		0.00002305		4	n1	n4	1	1
tr_15 0.00042336		0.00042336		2	n1	n2	2	2
tr_15 0.00524775		0.00524775		2	n3	n4	5	5
tr_15 0.00019428		0.00019428		4	n5	n8	8	8
tr_15 0.00477100		0.00477100		2	n5	n6	9	9
tr_15 0.08893176		0.08893176		2	n7	n8	12	12
tr_16 0.00010679		0.00010679		4	n1	n4	1	1
tr_16 0.00098696		0.00098696		2	n1	n2	2	2
tr_16 0.00041468		0.00041468		2	n3	n4	5	5
tr_16 0.00235103		0.00235103		4	n5	n8	8	8
tr_16 0.04033585		0.04033585		2	n5	n6	9	9
tr_16 0.00001229		0.00001229		2	n7	n8	12	12
tr_17 0.10074591		0.10074591		4	n1	n4	1	1
tr_17 0.00235850		0.00235850		2	n1	n2	2	2
tr_17 0.00005290		0.00005290		2	n3	n4	5	5
tr_17 0.00643282		0.00643282		4	n5	n8	8	8
tr_17 0.01377803		0.01377803		2	n5	n6	9	9
tr_17 0.00026690		0.00026690		2	n7	n8	12	12
tr_18 0.00004838		0.00004838		4	n1	n4	1	1
tr_18 0.00001324		0.00001324		2	n1	n2	2	2
tr_18 0.00054858		0.00054858		2	n3	n4	5	5
tr_18 0.00155601		0.00155601		4	n5	n8	8	8
tr_18 0.07399510		0.07399510		2	n5	n6	9	9
tr_18 0.00087815		0.00087815		2	n7	n8	12	12
tr_19 0.00010572		0.00010572		4	n1	n4	1	1
tr_19 0.11770302		0.11770302		2	n1	n2	2	2
tr_19 0.00005463		0.00005463		2	n3	n4	5	5
tr_19 0.00031359		0.00031359		4	n5	n8	8	8
tr_19 0.06797686		0.06797686		2	n5	n6	9	9
tr_19 0.00001128		0.00001128		2	n7	n8	12	12
tr_2 0.00002779		0.00002779		4	n1	n4	1	1
tr_2 0.00006216		0.00006216		2	n1	n2	2	2
tr_2 0.00134565		0.00134565		2	n3	n4	5	5
tr_2 0.00008274		0.00008274		4	n5	n8	8	8
tr_2 0.00002869		0.00002869		2	n5	n6	9	9
tr_2 0.00212568		0.00212568		2	n7	n8	12	12
tr_20 0.00012182		0.00012182		4	n1	n4	1	1
tr_20 0.00072441		0.00072441		2	n1	n2	2	2
tr_20 0.00001419		0.00001419		2	n3	n4	5	5
tr_20 0.00308124		0.00308124		4	n5	n8	8	8
tr_20 0.00264171		0.00264171		2	n5	n6	9	9
tr_20 0.00154176		0.00154176		2	n7	n8	12	12
tr_21 0.00006309		0.00006309		4	n1	n4	1	1
tr_21 0.00045599		0.00045599		2	n1	n2	2	2
tr_21 0.00032948		0.00032948		2	n3	n4	5	5
tr_21 0.00408504		0.00408504		4	n5	n8	8	8
tr_21 0.00004525		0.00004525		2	n5	n6	9	9
tr_21 0.00099645		0.00099645		2	n7	n8	12	12
tr_22 0.00027742		0.00027742		4	n1	n4	1	1
