sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425991_2,0.19248044467,rep,0.0,0.194345333580696,0.9904042516671919
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425991_2,0.160303337957,rep,0.0,0.1600887338677255,1.0013405321167186
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425991_2,0.134247472716,rep,0.0,0.1340192114603572,1.00170319802031
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425991_2,0.18812046988,rep,0.0,0.1864121149962923,1.0091643983747607
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425991_2,0.137933657225,rep,0.0,0.1361972939122103,1.012748882616632
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425992_2,0.112919337701,rep,0.0,0.1144760157660606,0.9864017099595623
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425992_2,0.105054127007,rep,0.0,0.1054948845998315,0.9958220003320217
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425992_2,0.111834281284,rep,0.0,0.1126916643963014,0.9923917787806713
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425992_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425992_2,0.104051002654,rep,0.0,0.1042956215107319,0.9976545625483737
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425992_2,0.097120703622,rep,0.0,0.0984424925237672,0.9865729842075251
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425992_2,0.182781956284,rep,0.0,0.1859794782249425,0.9828071248964626
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425992_2,0.149543003311,rep,0.0,0.1518980781663294,0.9844956902433581
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425992_2,0.104061876422,rep,0.0,0.1046066187875464,0.9947924675143859
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425992_2,0.184013945316,rep,0.0,0.1876174000110135,0.9807936007278536
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425992_2,0.157141738206,rep,0.0,0.1565250740038684,1.0039397151290685
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425992_2,0.107005665742,rep,0.0,0.1061571461778379,1.0079930517606477
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425992_2,0.178201184875,rep,0.0,0.1804291165611619,0.9876520390465545
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425992_2,0.106854909301,rep,0.0,0.1080322530478714,0.9891019236047064
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425993_2,0.129561911897,rep,0.0,0.1287122170038409,1.006601509265696
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425993_2,0.065585912669,rep,0.0,0.0656350056164093,0.9992520310320958
