Len1,Boot1,dros_fq
0.00227528500300000014,100,dros_fq
0.01825234256600000160,100,dros_fq
0.00383366139300000009,100,dros_fq
0.00693669171199999979,100,dros_fq
0.02291848175800000054,100,dros_fq
0.01164589551900000082,100,dros_fq
0.02539676340899999982,100,dros_fq
0.06175212558700000215,100,dros_fq
0.03032657230099999879,100,dros_fq
0.02231492819200000047,100,dros_fq
0.00140735309599999991,100,dros_fq
